normalized,original,source,word_length,is_compound,morpheme_count
jnt-pth-htpw,Jnt-Ptḥ-ḥtpw,bbaw,10,True,3
jrj-jxj-nswt,jrj-jḫj-nswt,bbaw,10,True,3
jrj-jxt-nswt,jrj-jḫt-nswt,bbaw,10,True,3
jrj-snj-nswt,jrj-šnj-nswt,bbaw,10,True,3
jrr-hzzt-nbf,jrr-ḥzzt-nbf,bbaw,10,True,3
jrr-mrrt-nbf,jrr-mrrt-nbf,bbaw,10,True,3
jrt-jxt-nswt,jrt-jḫt-nswt,bbaw,10,True,3
jrt-pth-htpw,Jrt-Ptḥ-ḥtpw,bbaw,10,True,3
jrt-wdt-jzzj,jrt-wḏt-Jzzj,bbaw,10,True,3
jrw-ant-nswt,jrw-ꜥnt-nswt,bbaw,10,True,3
jryt-mri-jmn,Jryt-mri-Jmn,bbaw,10,True,3
jsd-pth-htpw,Jšd-Ptḥ-ḥtpw,bbaw,10,True,3
jsty-wja-raw,jsty-wjꜣ-Rꜥw,bbaw,10,True,3
jtj-ntr-jwnw,jtj-nṯr-Jwnw,bbaw,10,True,3
jty-m-spatpl,jty-m-spꜣtpl,bbaw,10,True,3
jzt-pth-htpw,Jzt-Ptḥ-ḥtpw,bbaw,10,True,3
ka-n-awtjdrt,kꜣ-n-ꜥwtjdrt,bbaw,10,True,3
kakaj-m-sdrt,Kꜣkꜣj-m-sḏrt,bbaw,10,True,3
maa-nj-nxtwf,Mꜣꜣ-nj-nḫtwf,bbaw,10,True,3
maat-hrw-stx,mꜣꜣt-Ḥrw-Stẖ,bbaw,10,True,3
mhtj-r-jmntj,mḥtj-r-jmntj,bbaw,10,True,3
mn-dfa-kakaj,Mn-ḏfꜣ-Kꜣkꜣj,bbaw,10,True,3
mn-kaw-kakaj,Mn-kꜣw-Kꜣkꜣj,bbaw,10,True,3
mnqb-xwif-wj,Mnqb-Ḫwif-wj,bbaw,10,True,3
mntj-hr-xpsf,Mntj-ḥr-ḫpšf,bbaw,10,True,3
mntj-r-hatjf,Mntj-r-ḥꜣtjf,bbaw,10,True,3
mntjw-m-tadu,Mntjw-m-tꜣdu,bbaw,10,True,3
mntjw-m-tawj,Mntjw-m-tꜣwj,bbaw,10,True,3
mntjw-m-wast,Mntjw-m-Wꜣst,bbaw,10,True,3
mri-maat-jzj,Mri-Mꜣꜥt-Jzj,bbaw,10,True,3
mrj-ntr-jzzj,Mrj-nṯr-Jzzj,bbaw,10,True,3
mrrw-mr-jmnt,mrrw-mr-jmnt,bbaw,10,True,3
mrt-spss-kaf,Mrt-Špss-kꜣf,bbaw,10,True,3
mry-ntrw-nbw,mry-nṯrw-nbw,bbaw,10,True,3
mry-raw-anxw,Mry-Rꜥw-ꜥnḫw,bbaw,10,True,3
mry-raw-nfrw,Mry-Rꜥw-nfrw,bbaw,10,True,3
mryt-hwt-hrw,Mryt-ḥwt-Ḥrw,bbaw,10,True,3
mw-hrnw-hsmn,mw-ḥrnw-ḥsmn,bbaw,10,True,3
mwt-jrit-dis,Mwt-jrit-ḏis,bbaw,10,True,3
mwt-nzw-biti,mwt-nzw-bꞽtꞽ,tla,10,True,3
mxntj-n-jrtj,mḫntj-n-jrtj,bbaw,10,True,3
nb-anxw-tadu,nb-ꜥnḫw-tꜣdu,bbaw,10,True,3
nb-mdwpl-ntr,nb-mdwpl-nṯr,bbaw,10,True,3
nb-nstj-tadu,nb-nstj-tꜣdu,bbaw,10,True,3
nb-nstj-tawj,nb-nstj-tꜣwj,bbaw,10,True,3
nb-nswt-tadu,nb-nswt-Tꜣdu,bbaw,10,True,3
nb-nswt-tawi,nb-nswt-tꜣwꞽ,tla,10,True,3
nb-nswt-tawj,nb-nswt-tꜣwj,bbaw,10,True,3
nb-tadu-jwnw,nb-tꜣdu-Jwnw,bbaw,10,True,3
nb-tawj-jwnw,nb-Tꜣwj-Jwnw,bbaw,10,True,3
nb-xprpl-raw,Nb-ḫprpl-Rꜥw,bbaw,10,True,3
nbs-pth-htpw,Nbs-Ptḥ-ḥtpw,bbaw,10,True,3
nbt-anx-tadu,nbt-ꜥnḫ-tꜣdu,bbaw,10,True,3
nbt-dw-dsrrt,Nbt-ḏw-dšrrt,bbaw,10,True,3
nbt-nn-njswt,nbt-Nn-njswt,bbaw,10,True,3
nbw-kapl-raw,Nbw-kꜣpl-Rꜥw,bbaw,10,True,3
nfr-htp-hnmw,nfr-ḥtp-hnmw,tla,10,True,3
nfr-hzzt-tti,nfr-ḥzzt-ttꞽ,tla,10,True,3
nfr-hzzt-ttj,nfr-ḥzzt-Ttj,bbaw,10,True,3
nfr-ka-kakaj,Nfr-kꜣ-Kꜣkꜣj,bbaw,10,True,3
nfr-sfx-hnmw,Nfr-sfḫ-Hnmw,bbaw,10,True,3
nfr-ssm-ptah,Nfr-sšm-Ptaḥ,bbaw,10,True,3
nfr-swt-wnjs,Nfr-swt-Wnjs,bbaw,10,True,3
nfr-xaif-raw,Nfr-Ḫꜥif-Rꜥw,bbaw,10,True,3
nfr-xaw-wnis,nfr-ḫꜥw-wnꞽs,tla,10,True,3
nfr-xaw-wnjs,Nfr-ḫꜥw-Wnjs,bbaw,10,True,3
nfr-xprw-raw,Nfr-ḫprw-Rꜥw,bbaw,10,True,3
nfrt-ha-xwfw,Nfrt-ḥꜣ-Ḫwfw,bbaw,10,True,3
nfrt-xr-nswt,Nfrt-ḫr-nswt,bbaw,10,True,3
nfrw-xwif-wi,nfrw-ḫwif-wꞽ,tla,10,True,3
nfrw-xwif-wj,Nfrw-Ḫwif-wj,bbaw,10,True,3
nfrww-hr-jmf,nfrww-ḥr-jmf,bbaw,10,True,3
ni-nst-xntit,nꞽ-nst-ḫntꞽt,tla,10,True,3
nj-anx-bastt,Nj-ꜥnḫ-Bꜣstt,bbaw,10,True,3
nj-anx-dhwtj,Nj-ꜥnḫ-Ḏḥwtj,bbaw,10,True,3
nj-anx-kakaj,Nj-ꜥnḫ-Kꜣkꜣj,bbaw,10,True,3
nj-kapl-jzzj,Nj-kꜣpl-Jzzj,bbaw,10,True,3
nj-kaw-kakaj,Nj-kꜣw-Kꜣkꜣj,bbaw,10,True,3
nj-maat-jnpw,Nj-mꜣꜥt-Jnpw,bbaw,10,True,3
nj-nfrt-wnjs,Nj-nfrt-Wnjs,bbaw,10,True,3
nj-nst-xntjt,nj-nst-ḫntjt,bbaw,10,True,3
nj-sanx-axtj,Nj-sꜥnḫ-Ꜣḫtj,bbaw,10,True,3
nj-spss-nswt,Nj-špss-nswt,bbaw,10,True,3
nj-tawj-nswt,Nj-tꜣwj-nswt,bbaw,10,True,3
nr-bapl-jwnw,nṱr-bꜣpl-Jwnw,bbaw,10,True,3
ntr-hqa-wast,nṯr-ḥqꜣ-Wꜣst,bbaw,10,True,3
ntr-jmj-jtnf,nṯr-jmj-jtnf,bbaw,10,True,3
ntrw-qrt-nwt,Nṯrw-qrt-6-nwt,bbaw,10,True,3
nw-tzmpl-hrw,nw-ṯzmpl-Ḥrw,bbaw,10,True,3
pa-rwd-jmntt,Pꜣ-rwd-jmntt,bbaw,10,True,3
paq-xaif-raw,Pꜣq-Ḫꜥif-Rꜥw,bbaw,10,True,3
pri-hr-xastf,pri-ḥr-ḫꜣstf,bbaw,10,True,3
psdt-jmnpl-a,Psḏt-jmnpl-ꜥ,bbaw,10,True,3
psdt-nbw-nhh,Psḏt-nbw-nḥḥ,bbaw,10,True,3
psdt-ta-smat,psḏt-tꜣ-šmꜥt,bbaw,10,True,3
psmtk-za-njt,Psmṯk-zꜣ-Njt,bbaw,10,True,3
pth-m-ddhwtj,Ptḥ-m-ḏḏḥwtj,bbaw,10,True,3
pth-skr-wsjr,Ptḥ-Skr-Wsjr,bbaw,10,True,3
pth-srk-wsjr,Ptḥ-Srk-Wsjr,bbaw,10,True,3
pth-zkr-wsjr,Ptḥ-Zkr-Wsjr,bbaw,10,True,3
ptrj-payj-nb,Ptrj-pꜣyj-nb,bbaw,10,True,3
qai-nfr-nfrw,Qꜣi-nfr-nfrw,bbaw,10,True,3
r-nnhbw-kapl,r-nNḥbw-kꜣpl,bbaw,10,True,3
ra-hr-axtjdu,Rꜥ-Ḥr-ꜣḫtjdu,bbaw,10,True,3
ra-hrw-axtdu,Rꜥ-Ḥrw-ꜣḫtdu,bbaw,10,True,3
ra-mntj-htpw,Rꜥ-Mntj-ḥtpw,bbaw,10,True,3
raw-hqa-axtj,Rꜥw-ḥqꜣ-ꜣḫtj,bbaw,10,True,3
raw-hr-axtdu,Rꜥw-Ḥr-ꜣḫtdu,bbaw,10,True,3
raw-hrw-axdu,Rꜥw-Ḥrw-ꜣḫdu,bbaw,10,True,3
raw-hrw-axtj,Rꜥw-Ḥrw-ꜣḫtj,bbaw,10,True,3
rx-njswt-maa,rḫ-njswt-mꜣꜥ,bbaw,10,True,3
rxt-xaif-raw,Rḫt-Ḫꜥif-Rꜥw,bbaw,10,True,3
sahpl-nw-mnd,sꜥḥpl-nw-Mnd,bbaw,10,True,3
saif-n-jawtf,sꜣif-n-jꜣwtṱf,bbaw,10,True,3
sanx-jb-tadu,Sꜥnḫ-jb-tꜣdu,bbaw,10,True,3
sanx-mwt-tti,sꜥnḫ-mwt-ttꞽ,tla,10,True,3
sanx-mwt-ttj,sꜥnḫ-Mwt-Ttj,bbaw,10,True,3
sanx-pth-tti,sꜥnḫ-ptḥ-ttꞽ,tla,10,True,3
sanx-pth-ttj,Sꜥnḫ-Ptḥ-Ttj,bbaw,10,True,3
sanxw-nj-pth,Sꜥnḫw-nj-Ptḥ,bbaw,10,True,3
sbi-n-stssdt,sbi-n-Stšsḏt,bbaw,10,True,3
sbjwpl-nw-hr,sbjwpl-nw-Ḥr,bbaw,10,True,3
sdw-swm-dwat,Šdw-swm-dwꜣt,bbaw,10,True,3
sfx-jtjs-jab,sfḫ-jtjs-jꜥb,bbaw,10,True,3
shd-hm-ntrpl,sḥḏ-ḥm-nṯrpl,bbaw,10,True,3
shd-hmpl-ntr,sḥḏ-ḥmpl-nṯr,bbaw,10,True,3
shd-hmw-kapl,sḥḏ-ḥmw-kꜣpl,bbaw,10,True,3
shd-jrjw-jah,sḥḏ-jrjw-jꜥḥ,bbaw,10,True,3
shd-jrjw-jxt,sḥḏ-jrjw-jḫt,bbaw,10,True,3
shd-jrw-mdat,sḥḏ-jrw-mḏꜣt,bbaw,10,True,3
shd-xaif-raw,Sḥḏ-Ḫꜥif-Rꜥw,bbaw,10,True,3
shd-xntw-spl,sḥḏ-ḫntw-špl,bbaw,10,True,3
shdt-nt-xnrt,sḥḏt-nt-ḫnrt,bbaw,10,True,3
shdw-ddf-raw,Sḥdw-Ḏdf-Rꜥw,bbaw,10,True,3
shrjw-hmwt-r,Sḥrjw-ḥmwt-rʾ,bbaw,10,True,3
shtp-hka-ttj,Sḥtp-Ḥkꜣ-Ttj,bbaw,10,True,3
shtp-pth-tti,sḥtp-ptḥ-ttꞽ,tla,10,True,3
shtp-pth-ttj,Sḥtp-Ptḥ-Ttj,bbaw,10,True,3
sma-wp-watpl,smꜣ-Wp-wꜣtpl,bbaw,10,True,3
smaa-wda-mdw,smꜣꜥ-wḏꜥ-mdw,bbaw,10,True,3
smayt-n-bast,šmꜥyt-n-Bꜣst,bbaw,10,True,3
smayt-n-hnmw,šmꜥyt-n-Hnmw,bbaw,10,True,3
smnt-wsr-kaf,Smnt-Wsr-kꜣf,bbaw,10,True,3
smr-watj-maa,smr-wꜥtj-mꜣꜥ,bbaw,10,True,3
smrt-ddf-raw,Smrt-Ḏdf-Rꜥw,bbaw,10,True,3
snb-pth-htpw,Snb-Ptḥ-ḥtpw,bbaw,10,True,3
sndm-nf-jhty,snḏm-nf-jḥty,bbaw,10,True,3
sps-xaif-raw,Šps-Ḫꜥif-Rꜥw,bbaw,10,True,3
spss-hwt-hrw,Špss-Ḥwt-Ḥrw,bbaw,10,True,3
spst-xwif-wi,špst-ḫwif-wꞽ,tla,10,True,3
spst-xwif-wj,Špst-Ḫwif-wj,bbaw,10,True,3
spsw-nj-nswt,špsw-nj-nswt,bbaw,10,True,3
ssdt-nt-mswt,sšdt-nt-mswt,bbaw,10,True,3
sspt-jtn-dit,Sšpt-jtn-ḏit,bbaw,10,True,3
st-wah-jxtpl,St-wꜣḥ-jḫtpl,bbaw,10,True,3
swt-xaif-raw,Swt-Ḫꜥif-Rꜥw,bbaw,10,True,3
swtx-aa-phtj,Swtḫ-ꜥꜣ-pḥtj,bbaw,10,True,3
swtx-aa-pxtj,Swtḫ-ꜥꜣ-pḫtj,bbaw,10,True,3
swxt-aa-phtj,Swḫt-ꜥꜣ-pḥtj,bbaw,10,True,3
sxaw-htp-ntr,sẖꜣw-ḥtp-nṯr,bbaw,10,True,3
sxnti-dw-kai,sḫnti-ḏw-kꜣꞽ,tla,10,True,3
sxt-pth-htpw,Sẖt-Ptḥ-ḥtpw,bbaw,10,True,3
t-swdtjmj-ta,tʾ-swdtjmj-tꜣ,bbaw,10,True,3
ta-kamn-srjt,Tꜣ-kꜣmn-šrjt,bbaw,10,True,3
tadu-n-fnxpl,Tꜣdu-n-Fnḫpl,bbaw,10,True,3
tat-zab-tatj,tꜣt-zꜣb-ṯꜣtj,bbaw,10,True,3
tj-nt-aamwpl,tj-nt-ꜥꜣmwpl,bbaw,10,True,3
tj-nt-htrjpl,tj-nt-ḥtrjpl,bbaw,10,True,3
tni-habpl-sd,Ṯni-ḥꜣbpl-sd,bbaw,10,True,3
tp-hr-mastdu,tp-ḥr-mꜣstdu,bbaw,10,True,3
tpj-n-mnjwpl,tpj-n-mnjwpl,bbaw,10,True,3
tpj-nbw-jmax,tpj-nbw-jmꜣḫ,bbaw,10,True,3
wab-sahw-raw,wꜥb-Sꜣḥw-Rꜥw,bbaw,10,True,3
wabt-nt-ahaw,wꜥbt-nt-ꜥḥꜥw,bbaw,10,True,3
wad-sahw-raw,Wꜣḏ-Sꜣḥw-Rꜥw,bbaw,10,True,3
wad-wr-jmntt,Wꜣḏ-wr-jmntt,bbaw,10,True,3
wart-nbt-anx,wꜥrt-nbt-ꜥnḫ,bbaw,10,True,3
was-ka-kakaj,Wꜣš-kꜣ-Kꜣkꜣj,bbaw,10,True,3
watjt-xt-hrw,Wꜥtjt-ẖt-Ḥrw,bbaw,10,True,3
wax-xaif-raw,Wꜣḫ-Ḫꜥif-Rꜥw,bbaw,10,True,3
wda-hrw-nswt,Wḏꜣ-Ḥrw-nswt,bbaw,10,True,3
wdapl-nw-ryt,wḏꜥpl-nw-ryt,bbaw,10,True,3
wdpw-iri-iah,wdpw-ꞽrꞽ-ꞽꜥḥ,tla,10,True,3
wdpw-jrj-jah,wdpw-jrj-Jꜥḥ,bbaw,10,True,3
wdpw-xnty-wr,wdpw-ḫnty-wr,bbaw,10,True,3
whm-anx-jzzj,Wḥm-ꜥnḫ-Jzzj,bbaw,10,True,3
whmw-n-arryt,wḥmw-n-ꜥrryt,bbaw,10,True,3
wnwt-hwt-ntr,wnwt-ḥwt-nṯr,bbaw,10,True,3
wp-watpl-mhw,Wp-wꜣtpl-Mḥw,bbaw,10,True,3
wp-watpl-nxt,Wp-wꜣtpl-nḫt,bbaw,10,True,3
wp-watpl-raw,Wp-wꜣtpl-Rꜥw,bbaw,10,True,3
wp-wawt-smaw,Wp-wꜣwt-Šmꜥw,bbaw,10,True,3
wpi-watpl-aa,Wpi-wꜣtpl-ꜥꜣ,bbaw,10,True,3
wpwtjw-n-raw,Wpwtjw-n-Rꜥw,bbaw,10,True,3
wr-baw-kakaj,Wr-bꜣw-Kꜣkꜣj,bbaw,10,True,3
wr-jmax-jzzj,Wr-jmꜣḫ-Jzzj,bbaw,10,True,3
wr-kaw-kakaj,Wr-kꜣw-Kꜣkꜣj,bbaw,10,True,3
wr-mdpl-smaw,wr-mḏpl-šmꜥw,bbaw,10,True,3
wr-n-mdaywpl,wr-n-mḏꜣywpl,bbaw,10,True,3
wrpl-nw-abdw,wrpl-nw-ꜣbḏw,bbaw,10,True,3
wrpl-nw-ddwt,wrpl-nw-Ḏdwt,bbaw,10,True,3
wrt-hts-nbty,wrt-ḥts-Nbty,bbaw,10,True,3
wrt-hts-nbwy,wrt-ḥts-Nbwy,bbaw,10,True,3
wsjr-wnn-nfr,Wsjr-Wnn-nfr,bbaw,10,True,3
wsr-kaf-anxw,Wsr-kꜣf-ꜥnḫw,bbaw,10,True,3
xai-kapl-raw,Ḫꜥi-kꜣpl-Rꜥw,bbaw,10,True,3
xaif-xwif-wj,Ḫꜥif-Ḫwif-wj,bbaw,10,True,3
xaj-mrrw-pth,Ḫꜥj-mrrw-Ptḥ,bbaw,10,True,3
xftpl-nw-raw,Ḫftpl-nw-Rꜥw,bbaw,10,True,3
xkr-nsw-watt,ẖkr-nsw-wꜥtt,bbaw,10,True,3
xkrt-ns-watt,ẖkrt-ns-wꜥtt,bbaw,10,True,3
xnfw-ssm-nfr,Ḫnfw-Sšm-nfr,bbaw,10,True,3
xnmt-xwif-wi,ḫnmt-ḫwif-wꞽ,tla,10,True,3
xnmt-xwif-wj,Ḫnmt-Ḫwif-wj,bbaw,10,True,3
xnmw-ha-jstf,Ḫnmw-ḥꜣ-jštf,bbaw,10,True,3
xnsw-hrw-spd,Ḫnsw-Ḥrw-Spd,bbaw,10,True,3
xnt-xty-prtj,Ḫnt-ẖty-prtj,bbaw,10,True,3
xnti-ba-wnis,ḫntꞽ-bꜣ-wnꞽs,tla,10,True,3
xnti-ka-izzi,ḫntꞽ-kꜣ-ꞽzzꞽ,tla,10,True,3
xnti-n-irtdu,ḫntꞽ-n-ꞽrtdu,tla,10,True,3
xnti-n-jrtdu,ḫnti-n-jrtdu,bbaw,10,True,3
xntj-ba-wnjs,Ḫntj-bꜣ-Wnjs,bbaw,10,True,3
xntj-jp-stpl,ḫntj-jp-stpl,bbaw,10,True,3
xntj-jpt-swt,ḫntj-Jpt-swt,bbaw,10,True,3
xntj-ka-jzzj,Ḫntj-kꜣ-Jzzj,bbaw,10,True,3
xntj-n-jrtdu,ḫntj-n-jrtdu,bbaw,10,True,3
xntj-ta-smaw,ḫntj-Tꜣ-Šmꜥw,bbaw,10,True,3
xntj-xty-htp,Ḫntj-ẖty-ḥtp,bbaw,10,True,3
xntjt-ta-ztj,ḫntjt-Tꜣ-ztj,bbaw,10,True,3
xntt-hwt-anx,ḫntt-ḥwt-ꜥnḫ,bbaw,10,True,3
xpr-kapl-raw,Ḫpr-kꜣpl-Rꜥw,bbaw,10,True,3
xrj-habt-maa,ẖrj-ḥꜣbt-mꜣꜥ,bbaw,10,True,3
xrp-aprw-kzw,ḫrp-ꜥprw-kzw,bbaw,10,True,3
xrp-hats-kma,ḫrp-hꜣṯs-kmꜣ,bbaw,10,True,3
xrp-imw-ntrw,ḫrp-ꞽmw-nṯrw,tla,10,True,3
xrp-jmw-ntrw,ḫrp-jmw-nṯrw,bbaw,10,True,3
xrp-jrw-mdat,ḫrp-jrw-mḏꜣt,bbaw,10,True,3
xrp-nst-xntt,ḫrp-nst-ḫntt,bbaw,10,True,3
xrp-smsw-hrw,ḫrp-šmsw-Ḥrw,bbaw,10,True,3
xrp-sndt-nbt,ḫrp-šnḏt-nbt,bbaw,10,True,3
xtmw-jmj-abd,ḫtmw-jmj-ꜣbd,bbaw,10,True,3
xtmw-ntr-wia,ḫtmw-nṯr-wꞽꜣ,tla,10,True,3
xtmw-ntr-wja,ḫtmw-nṯr-wjꜣ,bbaw,10,True,3
xtmw-sti-hab,ḫtmw-sṯi-ḥꜣb,bbaw,10,True,3
xwif-wi-anxw,ḫwif-wꞽ-ꜥnḫw,tla,10,True,3
xwif-wi-htpw,ḫwif-wꞽ-ḥtpw,tla,10,True,3
xwif-wi-snbw,ḫwif-wꞽ-snbw,tla,10,True,3
xwif-wj-anxw,Ḫwif-wj-ꜥnḫw,bbaw,10,True,3
xwif-wj-axtj,Ḫwif-wj-ꜣḫtj,bbaw,10,True,3
xwif-wj-htpw,Ḫwif-wj-ḥtpw,bbaw,10,True,3
xwif-wj-snbw,Ḫwif-wj-snbw,bbaw,10,True,3
zab-jrj-mdat,zꜣb-jrj-mḏꜣt,bbaw,10,True,3
zab-shd-zxaw,zꜣb-sḥḏ-zẖꜣw,bbaw,10,True,3
zab-smsw-hat,zꜣb-smsw-hꜣt,bbaw,10,True,3
zab-xrp-zxaw,zꜣb-ḫrp-zẖꜣw,bbaw,10,True,3
zab-zxaw-rwt,zꜣb-zẖꜣw-rwt,bbaw,10,True,3
zaf-xaif-raw,Zꜣf-Ḫꜥif-Rꜥw,bbaw,10,True,3
zat-kaw-smnj,Zꜣt-kꜣw-smnj,bbaw,10,True,3
zbw-n-kaplsn,zbw-n-kꜣplsn,bbaw,10,True,3
zhi-ntr-inpw,zḥꞽ-nṯr-ꞽnpw,tla,10,True,3
zma-smaw-mhw,zmꜣ-šmꜥw-mḥw,tla,10,True,3
zxaw-hrj-xtm,zẖꜣw-ḥrj-ḫtm,bbaw,10,True,3
zxaw-htp-ntr,zẖꜣw-ḥtp-nṯr,bbaw,10,True,3
zxaw-hwt-ntr,zẖꜣw-ḥwt-nṯr,bbaw,10,True,3
zxaw-jrj-jah,zẖꜣw-jrj-jꜥḥ,bbaw,10,True,3
zxaw-nj-tatj,zẖꜣw-nj-ṯꜣtj,bbaw,10,True,3
zxaw-nsw-maa,zẖꜣw-nsw-mꜣꜥ,bbaw,10,True,3
zxaw-pr-dabt,zẖꜣw-pr-ḏꜥbt,bbaw,10,True,3
zxaw-pr-mdat,zẖꜣw-pr-mḏꜣt,bbaw,10,True,3
zxawpl-pr-hd,zẖꜣwpl-pr-ḥḏ,bbaw,10,True,3
aamt-nt-jmntt,ꜥꜣmt-nt-jmntt,bbaw,11,True,3
ahapl-hr-rdwj,ꜥḥꜣpl-ḥr-rdwj,bbaw,11,True,3
amat-nt-jmntt,ꜥmꜣt-nt-jmntt,bbaw,11,True,3
anx-rdwj-nswt,ꜥnḫ-rdwj-nswt,bbaw,11,True,3
anx-wda-snbtj,ꜥnḫ-wḏꜣ-snbtj,bbaw,11,True,3
anxpl-nw-ntpl,ꜥnḫpl-nw-nʾtpl,bbaw,11,True,3
anxs-m-anxwpl,ꜥnḫs-m-ꜥnḫwpl,bbaw,11,True,3
baht-sahw-raw,Bꜥḥt-Sꜣḥw-Rꜥw,bbaw,11,True,3
bsi-m-jridutf,bsi-m-jridutf,bbaw,11,True,3
dadawt-n-swrj,ḏꜣḏꜣwt-n-swrj,bbaw,11,True,3
dfawt-xwif-wj,Ḏfꜣwt-Ḫwif-wj,bbaw,11,True,3
grgt-mr-iwinf,grgt-mr-ꞽwinf,tla,11,True,3
grgt-mr-jwinf,Grgt-Mr-jwinf,bbaw,11,True,3
grgt-pth-htpw,Grgt-Ptḥ-ḥtpw,bbaw,11,True,3
hamt-xaif-raw,Ḥꜣmt-Ḫꜥif-Rꜥw,bbaw,11,True,3
hatjt-nt-manw,ḥꜣtjt-nt-mꜣnw,bbaw,11,True,3
hatjt-nt-thnw,ḥꜣtjt-nt-ṯḥnw,bbaw,11,True,3
haytpl-hr-raw,Ḥꜣytpl-ḥr-Rꜥw,bbaw,11,True,3
hbnnt-ssm-nfr,Ḥbnnt-Sšm-nfr,bbaw,11,True,3
hm-ntr-bastjt,ḥm-nṯr-Bꜣstjt,bbaw,11,True,3
hm-ntr-ssmtjt,ḥm-nṯr-Šsmtjt,bbaw,11,True,3
hmt-ntr-dhwtj,ḥmt-nṯr-Ḏḥwtj,bbaw,11,True,3
hnmt-anx-jnyt,Hnmt-ꜥnḫ-jnyt,bbaw,11,True,3
hnqt-nbt-ndmt,Ḥnqt-nbt-nḏmt,bbaw,11,True,3
hnwt-ntrw-nbw,ḥnwt-nṯrw-nbw,bbaw,11,True,3
hnwt-smaw-mhw,ḥnwt-šmꜥw-mḥw,bbaw,11,True,3
hqa-andw-iabi,ḥqꜣ-ꜥnḏw-ꞽꜣbꞽ,tla,11,True,3
hqa-andw-jabj,ḥqꜣ-ꜥnḏw-jꜣbj,bbaw,11,True,3
hqa-ntpl-mawt,ḥqꜣ-nʾtpl-mꜣwt,bbaw,11,True,3
hr-mzj-jsstpw,ḥr-mzj-jšstpw,bbaw,11,True,3
hr-sma-tadupl,Ḥr-smꜣ-tꜣdupl,bbaw,11,True,3
hri-ssta-nswt,ḥrꞽ-sštꜣ-nswt,tla,11,True,3
hri-ssta-sxrw,ḥrꞽ-sštꜣ-sḫrw,tla,11,True,3
hri-tp-spawtf,ḥrꞽ-tp-spꜣwtf,tla,11,True,3
hri-wda-xrppl,ḥrꞽ-wḏꜣ-ḫrpPL,tla,11,True,3
hrj-dp-xastpl,ḥrj-dp-ḫꜣstpl,bbaw,11,True,3
hrj-ssta-nswt,ḥrj-sštꜣ-nswt,bbaw,11,True,3
hrj-ssta-ntrf,ḥrj-sštꜣ-nṯrf,bbaw,11,True,3
hrj-tp-spawtf,ḥrj-tp-spꜣwtf,bbaw,11,True,3
hrj-zaw-zxaww,ḥrj-zꜣw-zẖꜣww,bbaw,11,True,3
hrjtwpl-n-prt,ḥrjtwpl-n-prt,bbaw,11,True,3
hrt-dp-xastpl,ḥrt-dp-ḫꜣstpl,bbaw,11,True,3
hrw-dsr-hawpl,Ḥrw-ḏsr-ḥꜥwpl,bbaw,11,True,3
hrw-xntj-abpl,Ḥrw-ḫntj-ꜥbpl,bbaw,11,True,3
htp-hr-abtplf,ḥtp-ḥr-ꜥbtplf,bbaw,11,True,3
htpt-pth-htpw,Ḥtpt-Ptḥ-ḥtpw,bbaw,11,True,3
htpt-sahw-raw,Ḥtpt-Sꜣḥw-Rꜥw,bbaw,11,True,3
htpt-xaif-raw,Ḥtpt-Ḫꜥif-Rꜥw,bbaw,11,True,3
imaxw-xr-imnt,ꞽmꜣḫw-ḫr-ꞽmnt,tla,11,True,3
imaxw-xr-inpw,ꞽmꜣḫw-ḫr-ꞽnpw,tla,11,True,3
imaxw-xr-nswt,ꞽmꜣḫw-ḫr-nswt,tla,11,True,3
imaxw-xr-ntrf,ꞽmꜣḫw-ḫr-nṯrf,tla,11,True,3
imaxw-xr-wsir,ꞽmꜣḫw-ḫr-wsꞽr,tla,11,True,3
imaxwt-xr-hys,ꞽmꜣḫwt-ḫr-hys,tla,11,True,3
imaxwt-xr-ntr,ꞽmꜣḫwt-ḫr-nṯr,tla,11,True,3
imi-r-sxtiwpl,ꞽmꞽ-rʾ-sḫtꞽwPL,tla,11,True,3
iri-pat-ntrpl,ꞽrꞽ-pꜥt-nṯrPL,tla,11,True,3
irit-ixt-nswt,ꞽrꞽt-ꞽḫt-nswt,tla,11,True,3
iswi-anxi-wds,ꞽswꞽ-ꜥnḫꞽ-wḏs,tla,11,True,3
jagt-pth-htpw,Jꜣgt-Ptḥ-ḥtpw,bbaw,11,True,3
jagt-xaif-raw,jꜣgt-Ḫꜥif-Rꜥw,bbaw,11,True,3
jdnt-pth-htpw,Jdnt-Ptḥ-ḥtpw,bbaw,11,True,3
jjsty-wja-raw,jjsty-wjꜣ-Rꜥw,bbaw,11,True,3
jmaxw-xr-hnmw,jmꜣḫw-ḫr-Hnmw,bbaw,11,True,3
jmaxw-xr-jmnt,jmꜣḫw-ḫr-Jmnt,bbaw,11,True,3
jmaxw-xr-jnpw,jmꜣḫw-ḫr-Jnpw,bbaw,11,True,3
jmaxw-xr-jtjf,jmꜣḫw-ḫr-jtjf,bbaw,11,True,3
jmaxw-xr-jzzj,jmꜣḫw-ḫr-Jzzj,bbaw,11,True,3
jmaxw-xr-maat,jmꜣḫw-ḫr-Mꜣꜥt,bbaw,11,True,3
jmaxw-xr-mwtf,jmꜣḫw-ḫr-mwtf,bbaw,11,True,3
jmaxw-xr-nswt,jmꜣḫw-ḫr-nswt,bbaw,11,True,3
